City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Rocha,UY,2022-10-14 19:29:51,-34.4833,-54.3333,56.98,49,12,12.64
279,Yumen,CN,2022-10-14 19:29:52,40.2833,97.2,47.01,31,100,12.15
280,Bandarbeyla,SO,2022-10-14 19:29:52,9.4942,50.8122,77.52,87,56,15.5
281,Namibe,AO,2022-10-14 19:29:52,-15.1961,12.1522,67.66,85,94,7.7
282,Quatre Cocos,MU,2022-10-14 19:29:52,-20.2078,57.7625,72.09,69,41,17.0
283,Zhezkazgan,KZ,2022-10-14 19:29:53,47.8043,67.7144,52.88,47,26,7.76
284,Causapscal,CA,2022-10-14 19:29:53,48.3542,-67.227,57.9,88,100,17.34
285,Sao Joao Batista,BR,2022-10-14 19:29:53,-27.2761,-48.8494,69.67,93,100,3.6
286,Mandera,KE,2022-10-14 19:29:53,3.9366,41.867,82.13,53,52,9.1
287,Volgorechensk,RU,2022-10-14 19:29:54,57.4393,41.1555,36.82,88,39,4.97
288,Sistranda,NO,2022-10-14 19:29:54,63.7256,8.834,44.56,77,100,5.7
289,Yulara,AU,2022-10-14 19:29:54,-25.2406,130.9889,63.14,30,100,14.58
290,Beyneu,KZ,2022-10-14 19:29:55,45.3167,55.2,59.5,39,100,5.53
291,Mokshan,RU,2022-10-14 19:29:55,53.4365,44.6132,42.04,67,100,5.37
292,Arandis,NA,2022-10-14 19:29:55,-22.4167,14.9667,71.04,42,60,2.15
293,Oro Valley,US,2022-10-14 19:29:55,32.3909,-110.9665,89.83,29,100,5.99
294,Katherine,AU,2022-10-14 19:29:56,-14.4667,132.2667,80.92,74,100,0.0
295,Astana,KZ,2022-10-14 19:29:56,51.1801,71.446,42.75,65,0,2.24
296,Pimenta Bueno,BR,2022-10-14 19:29:56,-11.6725,-61.1936,83.16,64,95,3.83
297,Belaya Gora,RU,2022-10-14 19:29:56,68.5333,146.4167,10.06,88,99,4.0
298,Jackson,US,2022-10-14 19:29:57,42.4165,-122.8345,83.44,30,0,0.0
299,Te Anau,NZ,2022-10-14 19:29:57,-45.4167,167.7167,40.95,82,10,1.39
300,Kalmunai,LK,2022-10-14 19:29:57,7.4167,81.8167,76.93,88,100,1.68
301,Leh,IN,2022-10-14 19:29:57,34.1667,77.5833,41.56,39,8,4.97
302,Bentiu,SS,2022-10-14 19:29:58,9.2333,29.8333,73.63,92,100,2.04
303,Rio Gallegos,AR,2022-10-14 19:29:58,-51.6226,-69.2181,66.25,30,40,21.85
304,Shache,CN,2022-10-14 19:29:58,38.4167,77.2406,56.46,18,0,5.46
305,Augusta,DE,2022-10-14 19:29:58,48.3667,10.8833,57.11,88,0,8.05
306,Piacabucu,BR,2022-10-14 19:29:59,-10.4056,-36.4344,78.53,67,87,9.75
307,Maumere,ID,2022-10-14 19:29:59,-8.6199,122.2111,79.79,78,90,5.55
308,Axim,GH,2022-10-14 19:29:59,4.8699,-2.2405,77.41,85,99,10.22
309,Coria,ES,2022-10-14 19:29:59,39.9879,-6.5377,75.45,42,34,3.31
310,Lalupon,NG,2022-10-14 19:30:00,7.4667,4.0667,73.22,94,100,2.3
311,Mecca,SA,2022-10-14 19:25:50,21.4267,39.8261,83.14,54,7,0.25
312,Aranos,NA,2022-10-14 19:30:00,-24.1333,19.1167,76.91,27,98,11.74
313,Camacha,PT,2022-10-14 19:30:01,33.0833,-16.3333,67.42,78,75,13.8
314,Gardner,US,2022-10-14 19:30:01,42.5751,-71.9981,63.19,87,100,9.22
315,Tabas,IR,2022-10-14 19:30:03,33.5959,56.9244,74.26,14,0,1.48
316,Norman Wells,CA,2022-10-14 19:31:04,65.282,-126.8329,24.84,74,20,3.44
317,Rongcheng,CN,2022-10-14 19:31:05,30.634,117.8517,56.43,91,0,2.66
318,Marzuq,YE,2022-10-14 19:31:06,14.4,46.4667,70.03,66,98,4.56
319,Peace River,CA,2022-10-14 19:29:07,56.2501,-117.286,62.91,48,75,19.57
320,Erenhot,CN,2022-10-14 19:31:07,43.6475,111.9767,44.17,32,14,7.56
321,Taoudenni,ML,2022-10-14 19:31:07,22.6783,-3.9836,95.59,8,100,8.25
322,Verkhnetulomskiy,RU,2022-10-14 19:31:07,68.6073,31.7962,41.13,94,100,3.4
323,La Libertad,EC,2022-10-14 19:31:08,-2.2333,-80.9,71.26,73,75,11.5
324,Veshenskaya,RU,2022-10-14 19:31:09,49.6303,41.7334,41.34,74,8,7.65
325,Voi,KE,2022-10-14 19:31:09,-3.3945,38.563,68.54,76,11,8.84
326,Xushan,CN,2022-10-14 19:31:09,30.1764,121.2457,66.13,84,91,5.35
327,Princeton,US,2022-10-14 19:28:45,25.5384,-80.4089,87.03,78,75,6.91
328,Namtsy,RU,2022-10-14 19:31:10,62.7161,129.6658,28.11,97,100,1.7
329,Yendi,GH,2022-10-14 19:31:11,9.4427,-0.0099,76.48,81,100,4.23
330,Bara,NG,2022-10-14 19:31:11,10.3744,10.7288,79.66,51,39,5.66
331,Bilma,NE,2022-10-14 19:31:13,18.6853,12.9164,83.89,11,0,7.4
332,Mastic Beach,US,2022-10-14 19:31:13,40.7668,-72.8521,69.04,71,0,10.36
333,Brokopondo,SR,2022-10-14 19:31:14,4.75,-55.1667,85.87,65,100,2.66
334,Port Hueneme,US,2022-10-14 19:28:07,34.1478,-119.1951,72.95,84,100,5.75
335,The Valley,AI,2022-10-14 19:31:15,18.217,-63.0578,87.66,66,40,11.5
336,Lanigan,CA,2022-10-14 19:31:15,51.8501,-105.0344,44.49,22,52,10.31
337,Provideniya,RU,2022-10-14 19:31:16,64.3833,-173.3,26.22,82,74,8.28
338,Benghazi,LY,2022-10-14 19:31:16,32.1167,20.0667,75.04,68,58,19.42
339,Cap-Aux-Meules,CA,2022-10-14 19:31:17,47.3821,-61.8597,57.25,82,75,12.66
340,Cedar City,US,2022-10-14 19:31:17,37.6775,-113.0619,70.39,24,0,3.44
341,Mount Pleasant,US,2022-10-14 19:29:18,32.7941,-79.8626,78.1,51,0,5.75
342,Pierre,US,2022-10-14 19:31:18,44.3683,-100.351,53.85,38,1,5.01
343,Montepuez,MZ,2022-10-14 19:31:18,-13.1256,38.9997,68.5,75,0,7.07
344,Hachinohe,JP,2022-10-14 19:31:18,40.5,141.5,55.74,93,98,6.15
345,Port Blair,IN,2022-10-14 19:31:19,11.6667,92.75,79.74,80,73,3.4
346,Santa Luzia,BR,2022-10-14 19:31:19,-19.7697,-43.8514,87.94,36,0,6.91
347,Novopavlovka,RU,2022-10-14 19:31:19,51.2172,109.2091,28.04,85,99,6.89
348,Omboue,GA,2022-10-14 19:31:20,-1.5746,9.2618,75.83,93,100,6.11
349,Plettenberg Bay,ZA,2022-10-14 19:31:20,-34.0527,23.3716,60.57,94,100,14.25
350,Srednekolymsk,RU,2022-10-14 19:31:21,67.45,153.6833,9.61,96,100,6.31
351,Grindavik,IS,2022-10-14 19:31:21,63.8424,-22.4338,40.95,75,75,17.27
352,Maniitsoq,GL,2022-10-14 19:31:21,65.4167,-52.9,28.62,60,100,6.8
353,Haimen,CN,2022-10-14 19:31:22,23.1935,116.6142,69.69,90,16,7.23
354,Hot Springs,US,2022-10-14 19:30:26,34.5037,-93.0552,86.4,34,0,15.01
355,Roald,NO,2022-10-14 19:31:22,62.5833,6.1333,50.32,71,0,9.22
356,Navalmoral De La Mata,ES,2022-10-14 19:31:23,39.8916,-5.5406,72.95,44,55,1.43
357,Moranbah,AU,2022-10-14 19:31:23,-22.0016,148.0466,68.79,83,1,4.18
358,Tulun,RU,2022-10-14 19:31:24,54.5611,100.5792,29.57,91,92,7.61
359,Yuyao,CN,2022-10-14 19:31:24,30.05,121.1494,65.97,89,81,3.24
360,Dourbali,TD,2022-10-14 19:32:25,11.8091,15.8632,87.84,20,100,7.14
361,Odienne,CI,2022-10-14 19:32:25,9.51,-7.5692,74.19,86,37,3.09
362,Constitucion,CL,2022-10-14 19:32:25,-35.3333,-72.4167,61.09,62,6,18.05
363,Saint Anthony,US,2022-10-14 19:32:26,45.0205,-93.218,41.49,79,100,10.36
364,Isabela,PH,2022-10-14 19:32:26,6.7085,121.9711,79.66,86,99,3.22
365,Kieta,PG,2022-10-14 19:32:26,-6.2167,155.6333,79.59,79,100,1.72
366,Monte Carmelo,BR,2022-10-14 19:32:26,-18.7247,-47.4986,88.68,21,10,5.66
367,Marshall,US,2022-10-14 19:32:27,34.3834,-86.3333,77.09,33,0,3.44
368,San Antonio,US,2022-10-14 19:28:10,29.4241,-98.4936,90.93,51,40,8.05
369,Senador Jose Porfirio,BR,2022-10-14 19:32:27,-2.5908,-51.9542,89.76,55,71,2.86
370,Tecpan,GT,2022-10-14 19:32:28,14.7623,-90.9947,65.89,83,95,2.51
371,Nyzhni Sirohozy,UA,2022-10-14 19:32:28,46.8484,34.3804,46.0,55,0,7.81
372,Ferrol,ES,2022-10-14 19:32:28,43.4832,-8.2369,67.68,80,13,9.84
373,Ngunguru,NZ,2022-10-14 19:32:28,-35.6167,174.5,57.13,76,54,20.85
374,Lompoc,US,2022-10-14 19:32:29,34.6391,-120.4579,75.02,93,100,5.75
375,Tautira,PF,2022-10-14 19:32:29,-17.7333,-149.15,77.18,78,7,5.06
376,Sao Filipe,CV,2022-10-14 19:31:16,14.8961,-24.4956,78.22,80,79,6.87
377,Krasnoselkup,RU,2022-10-14 19:32:29,65.7,82.4667,33.39,86,100,15.68
378,Abengourou,CI,2022-10-14 19:32:30,6.7297,-3.4964,72.07,98,100,4.25
379,Nanortalik,GL,2022-10-14 19:32:30,60.1432,-45.2371,32.52,71,4,7.87
380,Acarau,BR,2022-10-14 19:32:30,-2.8856,-40.12,81.54,69,36,19.19
381,Mayo,US,2022-10-14 19:32:31,38.8876,-76.5119,71.13,43,0,9.22
382,Zhigansk,RU,2022-10-14 19:32:31,66.7697,123.3711,19.54,95,99,6.44
383,Puerto Narino,CO,2022-10-14 19:32:31,-3.7703,-70.3831,85.24,69,89,7.94
384,Cockburn Town,TC,2022-10-14 19:32:32,21.4612,-71.1419,82.4,73,96,12.8
385,Pampa,US,2022-10-14 19:32:32,35.5362,-100.9599,80.64,28,0,18.41
386,Saldanha,ZA,2022-10-14 19:31:03,-33.0117,17.9442,59.05,86,2,19.95
387,Altamira,BR,2022-10-14 19:32:32,-3.2033,-52.2064,91.49,58,40,6.91
388,Mogadishu,SO,2022-10-14 19:32:32,2.0371,45.3438,77.54,84,99,12.44
389,Pisco,PE,2022-10-14 19:32:33,-13.7,-76.2167,68.05,60,0,17.27
390,Nikolskoye,RU,2022-10-14 19:32:33,59.7035,30.7861,48.09,80,100,7.52
391,Athens,GR,2022-10-14 19:29:49,37.9795,23.7162,66.24,73,75,14.0
392,Klaksvik,FO,2022-10-14 19:32:33,62.2266,-6.589,43.72,86,100,26.37
393,Comodoro Rivadavia,AR,2022-10-14 19:28:49,-45.8667,-67.5,69.66,23,0,13.8
394,Vestmanna,FO,2022-10-14 19:32:34,62.1564,-7.1664,41.92,87,100,19.57
395,Viedma,AR,2022-10-14 19:32:34,-40.8135,-62.9967,68.23,16,0,13.49
396,Linjiang,CN,2022-10-14 19:32:34,41.8069,126.9078,42.93,90,0,1.57
397,Darnah,LY,2022-10-14 19:32:35,32.767,22.6367,73.13,82,10,24.49
398,Iqaluit,CA,2022-10-14 19:32:35,63.7506,-68.5145,31.73,86,40,10.0
399,Murwillumbah,AU,2022-10-14 19:32:35,-28.3167,153.4,62.62,63,0,8.05
400,Saint-Louis,SN,2022-10-14 19:32:35,16.3333,-15.0,91.04,33,51,6.51
401,Kungurtug,RU,2022-10-14 19:32:36,50.5994,97.5228,21.15,78,6,0.4
402,Adrian,US,2022-10-14 19:32:36,41.8975,-84.0372,60.75,29,20,16.11
403,Mananjary,MG,2022-10-14 19:32:36,-21.2167,48.3333,68.27,85,22,5.39
404,Porto Empedocle,IT,2022-10-14 19:32:37,37.2934,13.5264,67.32,73,15,9.93
405,Pochutla,MX,2022-10-14 19:32:37,15.7432,-96.4661,89.42,70,99,5.26
406,Ono,JP,2022-10-14 19:32:37,34.85,134.9333,64.13,85,9,4.7
407,San Roque,ES,2022-10-14 19:32:37,36.2107,-5.3842,67.03,88,40,6.91
408,Killybegs,IE,2022-10-14 19:32:38,54.6333,-8.45,47.91,78,68,12.19
409,Olinda,BR,2022-10-14 19:29:51,-8.0089,-34.8553,80.33,65,20,12.66
410,Brigantine,US,2022-10-14 19:28:57,39.4101,-74.3646,72.03,42,0,6.91
411,Tahta,EG,2022-10-14 19:33:38,26.7693,31.5021,74.64,40,0,9.98
412,Tamandare,BR,2022-10-14 19:33:38,-8.7597,-35.1047,77.22,74,2,9.64
413,Campbell River,CA,2022-10-14 19:30:56,50.0163,-125.2446,66.58,48,75,4.61
414,Lagos,NG,2022-10-14 19:30:41,6.5833,3.75,80.92,87,100,3.31
415,Wanning,CN,2022-10-14 19:33:39,18.8003,110.3967,77.43,83,100,15.5
416,Neiafu,TO,2022-10-14 19:33:39,-18.65,-173.9833,79.48,89,75,6.91
417,Vilyuysk,RU,2022-10-14 19:33:39,63.7553,121.6247,22.87,95,94,5.14
418,Strezhevoy,RU,2022-10-14 19:30:04,60.7333,77.5889,34.81,77,99,10.94
419,Gavle,SE,2022-10-14 19:33:39,60.6745,17.1417,49.37,90,100,3.0
420,Diego De Almagro,CL,2022-10-14 19:31:29,-26.3667,-70.05,74.89,21,0,11.59
421,Goya,AR,2022-10-14 19:33:40,-29.14,-59.2626,77.95,39,0,12.62
422,Orange,US,2022-10-14 19:33:40,33.7,-117.7675,70.68,85,100,3.44
423,Torbay,CA,2022-10-14 19:33:40,47.6666,-52.7314,61.75,69,20,6.91
424,Hambantota,LK,2022-10-14 19:33:41,6.1241,81.1185,78.31,82,100,13.51
425,Aksu,CN,2022-10-14 19:33:41,41.1231,80.2644,55.11,25,1,2.98
426,Saint-Joseph,RE,2022-10-14 19:33:41,-21.3667,55.6167,68.38,77,30,9.89
427,Eyl,SO,2022-10-14 19:33:41,7.9803,49.8164,77.13,87,15,13.85
428,Antalaha,MG,2022-10-14 19:33:42,-14.9003,50.2788,70.16,75,36,8.63
429,Mount Darwin,ZW,2022-10-14 19:33:42,-16.7725,31.5838,69.98,32,0,2.82
430,Vagay,RU,2022-10-14 19:33:42,57.9375,69.0217,41.5,81,15,5.1
431,Pangnirtung,CA,2022-10-14 19:31:13,66.1451,-65.7125,30.2,69,100,4.61
432,Geilo,NO,2022-10-14 19:33:42,60.5333,8.2076,42.46,88,100,8.81
433,Havoysund,NO,2022-10-14 19:33:43,70.9963,24.6622,43.03,80,33,8.28
434,Letlhakane,BW,2022-10-14 19:33:43,-21.4167,25.5833,75.52,16,3,7.56
435,Tandalti,SD,2022-10-14 19:33:43,13.0167,31.8667,91.96,26,10,3.87
436,Vaitape,PF,2022-10-14 19:33:43,-16.5167,-151.75,79.07,73,23,10.54
437,Papagaios,BR,2022-10-14 19:33:44,-19.4492,-44.7478,90.12,21,11,5.46
438,Zwettl,AT,2022-10-14 19:33:44,48.6,15.1667,49.84,92,37,4.09
439,Grand Island,US,2022-10-14 19:33:44,40.925,-98.342,70.61,32,40,20.71
440,Mumford,GH,2022-10-14 19:33:44,5.2618,-0.759,77.34,86,89,10.02
441,Tobol,KZ,2022-10-14 19:33:45,52.6844,62.5794,48.78,68,100,7.25
442,Matagami,CA,2022-10-14 19:33:45,49.7502,-77.6328,51.91,58,75,17.27
443,Grand-Santi,GF,2022-10-14 19:33:45,4.25,-54.3833,85.78,63,96,2.59
444,Mae Hong Son,TH,2022-10-14 19:33:45,19.3003,97.9685,70.74,98,92,1.52
445,Washougal,US,2022-10-14 19:33:46,45.5826,-122.3534,77.43,49,0,4.61
446,Kalianget,ID,2022-10-14 19:33:46,-7.05,113.9333,80.38,79,96,6.49
447,Bhinmal,IN,2022-10-14 19:33:46,25.0,72.25,78.91,33,0,7.4
448,Hofn,IS,2022-10-14 19:33:46,64.2539,-15.2082,40.51,63,58,21.16
449,Batagay,RU,2022-10-14 19:33:47,67.6333,134.6333,8.19,95,98,3.18
450,Namatanai,PG,2022-10-14 19:33:47,-3.6667,152.4333,79.02,79,81,5.41
451,Mokrousovo,RU,2022-10-14 19:33:47,55.8103,66.7653,51.4,57,100,9.15
452,Melville,US,2022-10-14 19:33:05,40.7934,-73.4151,70.68,62,0,9.22
453,Leshukonskoye,RU,2022-10-14 19:33:47,64.8989,45.7622,39.9,95,100,5.39
454,Deputatskiy,RU,2022-10-14 19:33:48,69.3,139.9,-0.76,95,97,6.04
455,Vanimo,PG,2022-10-14 19:33:48,-2.6741,141.3028,76.55,92,99,5.7
456,Guerrero Negro,MX,2022-10-14 19:32:44,27.9769,-114.0611,71.89,66,100,13.29
457,Evensk,RU,2022-10-14 19:34:48,61.95,159.2333,20.55,79,83,8.86
458,Omsukchan,RU,2022-10-14 19:34:48,62.5333,155.8,-1.61,100,85,3.78
459,Phan Thiet,VN,2022-10-14 19:34:49,10.9333,108.1,72.73,87,28,7.96
460,Gizo,SB,2022-10-14 19:34:49,-8.103,156.8419,81.68,77,100,9.33
461,Moramanga,MG,2022-10-14 19:34:49,-18.9333,48.2,51.24,99,22,1.23
462,San Policarpo,PH,2022-10-14 19:34:50,12.1791,125.5072,77.88,85,76,6.13
463,Nelson Bay,AU,2022-10-14 19:34:50,-32.7167,152.15,57.0,81,0,8.99
464,Pizarro,CO,2022-10-14 19:34:50,4.9533,-77.366,80.08,78,90,8.99
465,Tura,IN,2022-10-14 19:34:50,25.5198,90.2201,69.78,90,0,2.95
466,Benguela,AO,2022-10-14 19:34:51,-12.5763,13.4055,74.62,81,32,4.81
467,Jaitaran,IN,2022-10-14 19:34:51,26.2031,73.9364,76.3,34,0,6.87
468,Leningradskiy,RU,2022-10-14 19:34:51,69.3833,178.4167,12.51,76,65,5.68
469,Lorengau,PG,2022-10-14 19:34:46,-2.0226,147.2712,81.34,73,79,9.35
470,Mildura,AU,2022-10-14 19:34:52,-34.2,142.15,46.08,88,0,5.44
471,Amursk,RU,2022-10-14 19:34:52,50.2261,136.8994,43.12,91,100,3.42
472,San Patricio,US,2022-10-14 19:34:52,28.017,-97.5169,89.69,45,59,12.95
473,Smolenka,RU,2022-10-14 19:34:53,52.1352,113.4974,30.27,69,40,11.18
474,Lasa,IT,2022-10-14 19:34:53,46.6166,10.7002,58.08,92,95,2.48
475,Najran,SA,2022-10-14 19:32:35,17.4924,44.1277,68.65,16,5,1.41
476,Santa Rosa,PH,2022-10-14 19:34:41,14.3122,121.1114,82.38,88,100,6.15
477,North Branch,US,2022-10-14 19:31:47,45.5113,-92.9802,41.14,74,100,4.0
478,Arys,KZ,2022-10-14 19:34:53,42.4252,68.795,60.4,32,9,3.47
479,Tocopilla,CL,2022-10-14 19:34:54,-22.092,-70.1979,63.16,67,21,4.5
480,Narsaq,GL,2022-10-14 19:34:54,60.9167,-46.05,34.02,63,0,4.43
481,Avera,US,2022-10-14 19:34:54,33.194,-82.5271,76.37,28,0,4.38
482,Humaita,BR,2022-10-14 19:34:54,-7.5061,-63.0208,90.9,46,98,2.8
483,La Roda,ES,2022-10-14 19:34:55,39.2167,-2.15,70.9,38,18,4.41
484,Champerico,GT,2022-10-14 19:34:55,14.3,-91.9167,91.94,80,34,8.97
485,Pascagoula,US,2022-10-14 19:34:55,30.3658,-88.5561,84.33,40,0,8.05
486,Grand Gaube,MU,2022-10-14 19:34:56,-20.0064,57.6608,72.37,64,12,7.0
487,Kupang,ID,2022-10-14 19:34:56,-10.1667,123.5833,78.1,84,100,6.2
488,Tual,ID,2022-10-14 19:34:56,-5.6667,132.75,82.42,73,100,6.24
489,Nabire,ID,2022-10-14 19:34:57,-3.3667,135.4833,74.86,92,81,3.0
490,Manggar,ID,2022-10-14 19:34:57,-2.8833,108.2667,78.13,84,63,1.83
491,Bilibino,RU,2022-10-14 19:34:57,68.0546,166.4372,-6.88,99,99,2.48
492,Sola,VU,2022-10-14 19:34:57,-13.8833,167.55,74.07,94,99,13.62
493,Alofi,NU,2022-10-14 19:34:58,-19.0595,-169.9187,78.69,89,48,8.05
494,Lyubashivka,UA,2022-10-14 19:34:58,47.8372,30.2598,44.11,57,7,6.96
495,Kasempa,ZM,2022-10-14 19:34:58,-13.4584,25.8338,69.96,24,3,6.8
496,Bodden Town,KY,2022-10-14 19:34:58,19.2833,-81.25,87.8,70,20,11.5
497,Takoradi,GH,2022-10-14 19:34:59,4.8845,-1.7554,76.41,89,86,9.04
498,Kathmandu,NP,2022-10-14 19:34:59,27.7167,85.3167,62.82,94,20,2.3
499,Ostrovnoy,RU,2022-10-14 19:34:59,68.0531,39.5131,43.18,97,100,4.59
500,Sterling,US,2022-10-14 19:32:40,39.0062,-77.4286,70.34,45,20,9.22
501,Moose Factory,CA,2022-10-14 19:35:00,51.2585,-80.6094,51.78,76,75,5.75
502,Santa Isabel Do Rio Negro,BR,2022-10-14 19:35:00,-0.4139,-65.0192,84.6,68,99,1.48
503,Puerto Colombia,CO,2022-10-14 19:36:00,10.9878,-74.9547,84.29,69,90,7.38
504,Vieste,IT,2022-10-14 19:36:01,41.8825,16.175,65.08,78,48,12.44
505,Emirdag,TR,2022-10-14 19:36:01,39.0197,31.15,54.45,80,100,1.39
506,Atasu,KZ,2022-10-14 19:36:01,48.6814,71.6433,52.3,31,100,5.99
507,Batsfjord,NO,2022-10-14 19:36:02,70.6345,29.7185,35.53,100,20,6.91
508,Laibin,CN,2022-10-14 19:36:03,23.7,109.2667,68.11,34,5,8.99
509,Noumea,NC,2022-10-14 19:36:04,-22.2763,166.4572,73.99,99,45,5.77
510,Launceston,AU,2022-10-14 19:32:50,-41.45,147.1667,46.8,87,38,9.22
511,Aden,YE,2022-10-14 19:36:05,12.7794,45.0367,83.73,64,0,13.42
512,Quebo,GW,2022-10-14 19:36:05,11.3333,-14.9333,76.26,92,17,5.39
513,Malm,NO,2022-10-14 19:36:06,64.0721,11.2172,44.38,84,100,4.0
514,Korsakov,RU,2022-10-14 19:36:06,46.6328,142.7813,39.04,91,100,1.43
515,Okato,NZ,2022-10-14 19:36:07,-39.2,173.8833,52.92,100,100,0.94
516,Hobyo,SO,2022-10-14 19:36:07,5.3505,48.5268,78.01,83,43,17.07
517,Nuuk,GL,2022-10-14 19:36:07,64.1835,-51.7216,29.01,59,75,15.01
518,Yaguajay,CU,2022-10-14 19:36:08,22.3272,-79.2378,86.36,61,49,0.72
519,Lumut,MY,2022-10-14 19:36:08,4.2323,100.6298,77.02,88,40,7.0
520,Taltal,CL,2022-10-14 19:36:08,-25.4,-70.4833,60.84,73,24,3.69
521,Lloydminster,CA,2022-10-14 19:36:09,53.2835,-110.0016,61.02,44,75,20.71
522,Karratha,AU,2022-10-14 19:36:09,-20.7377,116.8463,69.51,45,4,9.4
523,Karlskrona,SE,2022-10-14 19:36:10,56.1616,15.5866,54.05,93,75,7.4
524,Khani,GE,2022-10-14 19:36:10,41.9563,42.9566,47.77,75,100,1.43
525,Port Hardy,CA,2022-10-14 19:36:10,50.6996,-127.4199,51.98,93,75,5.75
526,Jiwani,PK,2022-10-14 19:36:11,25.05,61.7417,80.24,61,0,3.47
527,Iwaki,JP,2022-10-14 19:36:11,37.05,140.8833,61.02,94,99,5.01
528,Kelvington,CA,2022-10-14 19:36:12,52.1667,-103.5343,45.52,50,29,11.18
529,Tatarbunary,UA,2022-10-14 19:36:12,45.8373,29.6142,50.74,55,0,8.28
530,Aberdeen,GB,2022-10-14 19:36:13,57.1437,-2.0981,41.54,96,1,2.3
531,La Ciotat,FR,2022-10-14 19:36:13,43.1748,5.6045,71.47,68,2,14.29
532,Ardakan,IR,2022-10-14 19:36:13,32.31,54.0175,72.32,17,0,1.16
533,Turinsk,RU,2022-10-14 19:36:14,58.0458,63.696,42.94,91,35,5.5
534,Hovd,MN,2022-10-14 19:36:14,48.0056,91.6419,28.65,50,8,1.61
535,Dwarka,IN,2022-10-14 19:36:15,22.2394,68.9678,81.99,66,85,15.99
536,Zlobin,HR,2022-10-14 19:36:15,45.2924,14.6541,54.7,67,0,3.44
537,Sobolevo,RU,2022-10-14 19:36:16,54.4299,31.8996,39.07,81,9,6.4
538,Tilichiki,RU,2022-10-14 19:36:16,60.4667,166.1,29.21,96,100,2.75
539,Port Hedland,AU,2022-10-14 19:36:16,-20.3167,118.5667,62.65,82,6,4.61
540,Inhambane,MZ,2022-10-14 19:36:17,-23.865,35.3833,73.38,73,20,5.75
541,Saint-Francois,FR,2022-10-14 19:36:17,46.4154,3.9054,65.64,72,100,8.05
542,Bumba,CD,2022-10-14 19:36:18,2.1833,22.4667,72.52,96,95,3.49
543,Pimentel,PE,2022-10-14 19:36:18,-6.8367,-79.9342,68.29,60,20,19.57
544,Edd,ER,2022-10-14 19:36:18,13.9297,41.6925,87.51,59,0,13.29
545,Sheridan,US,2022-10-14 19:36:19,44.8333,-106.9173,70.47,27,0,23.02
546,Rawatbhata,IN,2022-10-14 19:36:19,24.9333,75.5833,71.26,62,0,1.9
547,Limbang,MY,2022-10-14 19:35:00,4.75,115.0,77.11,97,93,2.37
548,Trincomalee,LK,2022-10-14 19:36:19,8.5711,81.2335,78.8,81,100,10.6
549,Binga,ZW,2022-10-14 19:36:20,-17.6203,27.3414,77.76,33,17,0.74
550,Cayenne,GF,2022-10-14 19:36:20,4.9333,-52.3333,87.84,70,75,13.8
551,Santiago,CL,2022-10-14 19:33:40,-33.4569,-70.6483,82.29,19,0,12.66
552,Santa Maria Do Suacui,BR,2022-10-14 19:37:21,-18.1903,-42.4142,84.58,37,6,7.81
553,Puerto Maldonado,PE,2022-10-14 19:37:21,-12.6,-69.1833,72.0,94,75,2.3
554,Virginia Beach,US,2022-10-14 19:37:21,36.8529,-75.978,70.03,52,40,9.22
